,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,ENCODED_JOB,ENCODED_MARITAL,ENCODED_EDUCATION,ENCODED_DEFAULT,ENCODED_HOUSING,ENCODED_CONTACT,ENCODED_POUTCOME,ENCODED_MONTHS,ENCODED_LOAN,ENCODED_Y,SCALLED_AGE,SCALED_BALANCE,SCALLED_DAY,SCALED_DURATION,SCALED_CAMPAIGN,SCALED_PDAYS,SCALLED_PREVIOUS
1859,24,technician,single,secondary,no,3926.0,yes,no,unknown,16,may,320.0,2.0,-1.0,0,unknown,no,10,2,2,0,1,2,2,5,0,0,0.1707317073170742,0.8327060225643432,7.0,0.21542023214620637,-0.256852727306092,-0.4187180770561017,-1.0
1860,28,technician,single,secondary,no,576.0,yes,yes,unknown,26,may,158.0,4.0,-1.0,0,unknown,no,10,2,2,0,1,2,2,5,1,0,0.9512195121951228,-0.24255583225663135,12.333333333333334,-0.38343047425136995,0.415917271657578,-0.4187180770561017,-1.0
1861,29,bluecollar,married,secondary,no,15.0,yes,yes,unknown,9,may,432.0,2.0,-1.0,0,unknown,no,2,1,2,0,1,2,2,5,1,0,1.1463414634146352,-0.42262207122814377,3.2666666666666666,0.6294404736062591,-0.256852727306092,-0.4187180770561017,-1.0
1862,20,student,single,primary,no,825.0,no,no,unknown,28,aug,27.0,1.0,-1.0,0,unknown,no,9,2,1,0,0,2,2,8,0,0,-0.6097560975609753,-0.16263338394307233,13.4,-0.8676862923876816,-0.5932377267879271,-0.4187180770561017,-1.0
1863,47,technician,divorced,secondary,no,32.0,no,yes,cellular,26,aug,137.0,2.0,-1.0,0,unknown,no,10,0,2,0,0,0,2,8,1,0,4.658536585365855,-0.41716551853203737,12.333333333333334,-0.4610592695251298,-0.256852727306092,-0.4187180770561017,-1.0
1864,34,technician,single,secondary,no,2729.0,yes,no,cellular,18,nov,835.0,1.0,-1.0,0,unknown,yes,10,2,2,0,1,0,2,11,0,1,2.121951219512196,0.44850051802084867,8.066666666666666,2.1191740210026992,-0.5932377267879271,-0.4187180770561017,-1.0
1865,40,bluecollar,married,secondary,no,1938.0,yes,no,cellular,7,may,228.0,1.0,-1.0,0,unknown,no,2,1,2,0,1,0,2,5,0,0,3.2926829268292686,0.1946103308078962,2.2,-0.12466782333883696,-0.5932377267879271,-0.4187180770561017,-1.0
1866,34,bluecollar,married,secondary,no,291.0,yes,no,cellular,15,jul,646.0,4.0,-1.0,0,unknown,no,2,1,2,0,1,0,2,7,0,0,2.121951219512196,-0.3340333333384157,6.466666666666667,1.4205148635388598,0.415917271657578,-0.4187180770561017,-1.0
1867,26,bluecollar,married,secondary,yes,20.0,yes,no,unknown,8,may,200.0,1.0,-1.0,0,unknown,no,2,1,2,1,1,2,2,5,0,0,0.5609756097560981,-0.4210172027881125,2.7333333333333334,-0.22817288370385014,-0.5932377267879271,-0.4187180770561017,-1.0
1868,39,admin,married,secondary,no,201.0,yes,no,cellular,13,apr,263.0,3.0,-1.0,0,unknown,no,1,1,2,0,1,0,2,4,0,0,3.097560975609757,-0.36292096525897927,5.4,0.004713502117429518,0.07953227217574302,-0.4187180770561017,-1.0
1869,36,admin,divorced,secondary,no,592.0,no,no,cellular,14,jan,96.0,7.0,93.0,7,success,no,1,0,2,0,0,0,1,1,0,0,2.51219512195122,-0.23742025324853117,5.933333333333334,-0.6126202507738991,1.425072270103083,0.5198154164058538,2.027027027027027
1870,45,technician,divorced,secondary,no,1309.0,yes,no,cellular,19,nov,298.0,1.0,170.0,2,failure,no,10,0,2,0,1,0,0,11,0,0,4.26829268292683,-0.007282118948041996,8.6,0.134094827573696,-0.5932377267879271,1.2886141291353281,-0.1351351351351351
1871,33,bluecollar,single,secondary,no,550.0,yes,no,unknown,9,may,84.0,1.0,-1.0,0,unknown,no,2,2,2,0,1,2,2,5,0,0,1.9268292682926838,-0.25090114814479414,3.2666666666666666,-0.6569795623589048,-0.5932377267879271,-0.4187180770561017,-1.0
1872,30,bluecollar,single,primary,no,413.0,yes,no,cellular,15,may,148.0,1.0,345.0,4,unknown,no,2,2,1,0,1,0,2,5,0,0,1.3414634146341466,-0.2948745434016519,6.466666666666667,-0.42039656723887464,-0.5932377267879271,3.035883930793224,0.7297297297297298
1873,53,entrepreneur,single,secondary,no,62.0,yes,no,unknown,30,may,1044.0,5.0,-1.0,0,unknown,yes,3,2,2,0,1,2,2,5,0,1,5.829268292682928,-0.4075363078918495,14.466666666666667,2.8917653644415475,0.7523022711394131,-0.4187180770561017,-1.0
1874,48,services,single,secondary,no,561.0,yes,no,cellular,12,may,214.0,1.0,358.0,2,unknown,no,8,2,2,0,1,0,2,5,0,0,4.8536585365853675,-0.24737043757672525,4.866666666666667,-0.17642035352134355,-0.5932377267879271,3.1656811160592393,-0.1351351351351351
1875,59,retired,single,secondary,yes,0.0,no,yes,cellular,14,jul,94.0,3.0,-1.0,0,unknown,no,6,2,2,1,0,0,2,7,1,0,7.0,-0.4274366765482377,5.933333333333334,-0.6200134693714,0.07953227217574302,-0.4187180770561017,-1.0
1876,29,management,single,tertiary,no,1026.0,no,no,cellular,12,nov,226.0,1.0,92.0,1,unknown,yes,5,2,3,0,0,0,2,11,0,1,1.1463414634146352,-0.09811767265381387,4.866666666666667,-0.13206104193633791,-0.5932377267879271,0.5098310175392372,-0.5675675675675675
1877,41,management,married,secondary,no,3018.0,yes,no,cellular,17,nov,536.0,2.0,-1.0,0,unknown,no,5,1,2,0,1,0,2,11,0,0,3.487804878048781,0.5412619138546582,7.533333333333333,1.013887840676308,-0.256852727306092,-0.4187180770561017,-1.0
1878,42,bluecollar,single,primary,no,1628.0,yes,no,cellular,25,jul,590.0,8.0,-1.0,0,unknown,yes,2,2,1,0,1,0,2,7,0,1,3.6829268292682933,0.09510848752595528,11.8,1.2135047428088335,1.761457269584918,-0.4187180770561017,-1.0
1879,29,entrepreneur,married,secondary,no,178.0,yes,no,cellular,5,may,231.0,4.0,-1.0,0,unknown,no,3,1,2,0,1,0,2,5,0,0,1.1463414634146352,-0.37030336008312326,1.1333333333333333,-0.11357799544258555,0.415917271657578,-0.4187180770561017,-1.0
1880,27,technician,married,secondary,no,0.0,yes,yes,telephone,28,jul,359.0,2.0,-1.0,0,unknown,no,10,1,2,0,1,1,2,7,1,0,0.7560975609756104,-0.4274366765482377,13.4,0.3595879947974747,-0.256852727306092,-0.4187180770561017,-1.0
1881,32,management,married,tertiary,no,0.0,no,no,cellular,27,aug,164.0,2.0,-1.0,0,unknown,no,5,1,3,0,0,0,2,8,0,0,1.7317073170731714,-0.4274366765482377,12.866666666666667,-0.3612508184588671,-0.256852727306092,-0.4187180770561017,-1.0
1882,37,bluecollar,single,secondary,no,277.0,yes,no,unknown,3,jun,87.0,6.0,-1.0,0,unknown,no,2,2,2,0,1,2,2,6,0,0,2.7073170731707323,-0.3385269649705034,0.06666666666666687,-0.6458897344626534,1.088687270621248,-0.4187180770561017,-1.0
1883,40,admin,married,secondary,no,2621.0,no,yes,cellular,9,jul,607.0,4.0,-1.0,0,unknown,no,1,1,2,0,0,0,2,7,1,0,3.2926829268292686,0.4138353597161725,3.2666666666666666,1.2763471008875915,0.415917271657578,-0.4187180770561017,-1.0
1884,32,bluecollar,single,secondary,no,201.0,yes,no,cellular,4,feb,71.0,3.0,-1.0,0,unknown,no,2,2,2,0,1,0,2,2,0,0,1.7317073170731714,-0.36292096525897927,0.6000000000000001,-0.7050354832426609,0.07953227217574302,-0.4187180770561017,-1.0
1885,50,technician,married,tertiary,no,5907.0,yes,yes,cellular,12,aug,338.0,2.0,-1.0,0,unknown,no,10,1,3,0,1,0,2,8,1,0,5.2439024390243905,1.4685548985047463,4.866666666666667,0.28195919952371484,-0.256852727306092,-0.4187180770561017,-1.0
1886,34,bluecollar,married,secondary,no,840.0,yes,no,cellular,12,may,275.0,3.0,-1.0,0,unknown,no,2,1,2,0,1,0,2,5,0,0,2.121951219512196,-0.15781877862297844,4.866666666666667,0.049072813702435165,0.07953227217574302,-0.4187180770561017,-1.0
1887,57,unemployed,married,secondary,no,890.0,no,no,cellular,5,feb,343.0,4.0,-1.0,0,unknown,no,11,1,2,0,0,0,2,2,0,0,6.609756097560977,-0.14177009422266537,1.1333333333333333,0.30044224601746716,0.415917271657578,-0.4187180770561017,-1.0
1888,35,technician,married,secondary,no,0.0,yes,no,cellular,6,apr,139.0,1.0,-1.0,0,unknown,no,10,1,2,0,1,0,2,4,0,0,2.3170731707317076,-0.4274366765482377,1.666666666666667,-0.45366605092762885,-0.5932377267879271,-0.4187180770561017,-1.0
1889,52,technician,married,secondary,no,5303.0,yes,no,unknown,19,oct,133.0,1.0,-1.0,0,unknown,yes,10,1,2,0,1,2,2,10,0,1,5.634146341463415,1.2746867909489648,8.6,-0.4758457067201317,-0.5932377267879271,-0.4187180770561017,-1.0
1890,59,unemployed,married,secondary,no,4497.0,yes,no,cellular,4,feb,213.0,1.0,251.0,1,failure,no,11,1,2,0,1,0,0,2,0,0,7.0,1.0159819984159184,0.6000000000000001,-0.180116962820094,-0.5932377267879271,2.0973504373312686,-0.5675675675675675
1891,53,management,married,secondary,no,0.0,no,yes,cellular,2,feb,150.0,1.0,-1.0,0,unknown,no,5,1,2,0,0,0,2,2,1,0,5.829268292682928,-0.4274366765482377,-0.46666666666666656,-0.41300334864137367,-0.5932377267879271,-0.4187180770561017,-1.0
1892,36,management,married,tertiary,no,8277.0,yes,no,cellular,18,nov,613.0,1.0,-1.0,0,unknown,no,5,1,3,0,1,0,2,11,0,0,2.51219512195122,2.2292625390795853,8.066666666666666,1.2985267566800944,-0.5932377267879271,-0.4187180770561017,-1.0
1893,42,entrepreneur,married,tertiary,no,233.0,no,no,cellular,5,feb,446.0,1.0,-1.0,0,unknown,no,3,1,3,0,0,0,2,2,0,0,3.6829268292682933,-0.3526498072427789,1.1333333333333333,0.6811930037887657,-0.5932377267879271,-0.4187180770561017,-1.0
1894,56,bluecollar,married,secondary,no,0.0,yes,no,unknown,7,may,139.0,1.0,-1.0,0,unknown,no,2,1,2,0,1,2,2,5,0,0,6.414634146341465,-0.4274366765482377,2.2,-0.45366605092762885,-0.5932377267879271,-0.4187180770561017,-1.0
1895,44,bluecollar,single,secondary,no,0.0,no,no,cellular,20,apr,133.0,1.0,-1.0,0,unknown,yes,2,2,2,0,0,0,2,4,0,1,4.073170731707318,-0.4274366765482377,9.133333333333333,-0.4758457067201317,-0.5932377267879271,-0.4187180770561017,-1.0
1896,36,technician,single,tertiary,no,962.0,yes,no,cellular,8,may,568.0,1.0,-1.0,0,unknown,yes,10,2,3,0,1,0,2,5,0,1,2.51219512195122,-0.11865998868621458,2.7333333333333334,1.1321793382363232,-0.5932377267879271,-0.4187180770561017,-1.0
1897,33,admin,married,tertiary,no,205.0,no,no,unknown,1,jul,156.0,2.0,-1.0,0,unknown,no,1,1,3,0,0,2,2,7,0,0,1.9268292682926838,-0.3616370705069542,-0.9999999999999999,-0.39082369284887086,-0.256852727306092,-0.4187180770561017,-1.0
1898,38,bluecollar,single,primary,no,419.0,yes,no,unknown,20,may,656.0,1.0,-1.0,0,unknown,no,2,2,1,0,1,2,2,5,0,0,2.9024390243902447,-0.29294870127361433,9.133333333333333,1.4574809565263647,-0.5932377267879271,-0.4187180770561017,-1.0
1899,40,services,married,secondary,no,2172.0,yes,yes,unknown,13,may,1386.0,1.0,-1.0,0,unknown,no,8,1,2,0,1,2,2,5,1,0,3.2926829268292686,0.2697181738013613,5.4,4.156005744614209,-0.5932377267879271,-0.4187180770561017,-1.0
1900,39,management,single,tertiary,no,416.0,no,no,cellular,9,jul,427.0,1.0,-1.0,0,unknown,no,5,2,3,0,0,0,2,7,0,0,3.097560975609757,-0.2939116223376331,3.2666666666666666,0.6109574271125068,-0.5932377267879271,-0.4187180770561017,-1.0
1901,57,management,married,tertiary,no,813.0,no,no,cellular,27,apr,91.0,3.0,-1.0,0,unknown,no,5,1,3,0,0,0,2,4,0,0,6.609756097560977,-0.1664850681991475,12.866666666666667,-0.6311032972676515,0.07953227217574302,-0.4187180770561017,-1.0
1902,43,management,married,tertiary,no,0.0,yes,no,cellular,7,may,240.0,3.0,293.0,5,failure,no,5,1,3,0,1,0,0,5,0,0,3.8780487804878057,-0.4274366765482377,2.2,-0.08030851175383132,0.07953227217574302,2.5166951897291634,1.1621621621621623
1903,60,retired,married,secondary,no,262.0,no,no,cellular,18,aug,393.0,4.0,-1.0,0,unknown,no,6,1,2,0,0,0,2,8,0,0,7.195121951219512,-0.3433415702905973,8.066666666666666,0.48527271095499075,0.415917271657578,-0.4187180770561017,-1.0
1904,58,entrepreneur,married,primary,no,1249.0,no,no,cellular,5,feb,187.0,1.0,-1.0,0,unknown,no,3,1,1,0,0,0,2,2,0,0,6.804878048780489,-0.02654054022841766,1.1333333333333333,-0.2762288045876063,-0.5932377267879271,-0.4187180770561017,-1.0
1905,35,management,married,tertiary,no,648.0,no,no,cellular,30,jul,674.0,2.0,-1.0,0,unknown,no,5,1,3,0,0,0,2,7,0,0,2.3170731707317076,-0.21944572672018056,14.466666666666667,1.524019923903873,-0.256852727306092,-0.4187180770561017,-1.0
1906,27,admin,single,secondary,no,192.0,no,no,telephone,28,jul,1076.0,17.0,-1.0,0,unknown,yes,1,2,2,0,0,1,2,7,0,1,0.7560975609756104,-0.3658097284510356,13.4,3.0100568620015626,4.788922264921434,-0.4187180770561017,-1.0
1907,31,management,married,tertiary,no,301.0,yes,no,cellular,18,may,34.0,6.0,-1.0,0,unknown,no,5,1,3,0,1,0,2,5,0,0,1.536585365853659,-0.33082359645835313,8.066666666666666,-0.8418100272964283,1.088687270621248,-0.4187180770561017,-1.0
1908,35,bluecollar,divorced,primary,no,0.0,no,no,unknown,12,jun,200.0,1.0,-1.0,0,unknown,no,2,0,1,0,0,2,2,6,0,0,2.3170731707317076,-0.4274366765482377,4.866666666666667,-0.22817288370385014,-0.5932377267879271,-0.4187180770561017,-1.0
1909,43,technician,married,secondary,no,236.0,no,no,unknown,17,jun,169.0,4.0,-1.0,0,unknown,no,10,1,2,0,0,2,2,6,0,0,3.8780487804878057,-0.3516868861787601,7.533333333333333,-0.34276777196511476,0.415917271657578,-0.4187180770561017,-1.0
1910,55,services,married,secondary,no,283.0,yes,no,unknown,19,may,156.0,1.0,-1.0,0,unknown,no,8,1,2,0,1,2,2,5,0,0,6.219512195121952,-0.33660112284246585,8.6,-0.39082369284887086,-0.5932377267879271,-0.4187180770561017,-1.0
1911,47,bluecollar,married,primary,no,0.0,no,no,cellular,26,aug,292.0,2.0,-1.0,0,unknown,no,2,1,1,0,0,0,2,8,0,0,4.658536585365855,-0.4274366765482377,12.333333333333334,0.11191517178119317,-0.256852727306092,-0.4187180770561017,-1.0
1912,41,unemployed,married,secondary,no,2423.0,yes,no,cellular,4,feb,101.0,1.0,-1.0,0,unknown,no,11,1,2,0,1,0,2,2,0,0,3.487804878048781,0.35028256949093284,0.6000000000000001,-0.5941372042801467,-0.5932377267879271,-0.4187180770561017,-1.0
1913,27,services,divorced,secondary,no,10.0,yes,no,cellular,22,jul,527.0,1.0,-1.0,0,unknown,no,8,0,2,0,1,0,2,7,0,0,0.7560975609756104,-0.4242269396681751,10.2,0.9806183569875538,-0.5932377267879271,-0.4187180770561017,-1.0
1914,35,technician,single,secondary,no,0.0,no,no,cellular,20,aug,111.0,2.0,-1.0,0,unknown,no,10,2,2,0,0,0,2,8,0,0,2.3170731707317076,-0.4274366765482377,9.133333333333333,-0.5571711112926421,-0.256852727306092,-0.4187180770561017,-1.0
1915,53,entrepreneur,married,primary,no,1034.0,yes,no,cellular,19,nov,854.0,2.0,170.0,3,unknown,no,3,1,1,0,1,0,2,11,0,0,5.829268292682928,-0.09554988314976379,8.6,2.189409597678958,-0.256852727306092,1.2886141291353281,0.29729729729729737
1916,54,management,married,tertiary,no,1146.0,yes,no,cellular,12,aug,205.0,2.0,-1.0,0,unknown,no,5,1,3,0,1,0,2,8,0,0,6.02439024390244,-0.059600830093062544,4.866666666666667,-0.2096898372100978,-0.256852727306092,-0.4187180770561017,-1.0
1917,60,retired,married,secondary,no,0.0,no,no,telephone,31,jul,576.0,20.0,-1.0,0,unknown,no,6,1,2,0,0,1,2,7,0,0,7.195121951219512,-0.4274366765482377,14.999999999999998,1.1617522126263269,5.798077263366939,-0.4187180770561017,-1.0
1918,37,bluecollar,married,primary,no,0.0,yes,no,cellular,15,may,189.0,3.0,352.0,1,unknown,no,2,1,1,0,1,0,2,5,0,0,2.7073170731707323,-0.4274366765482377,6.466666666666667,-0.2688355859901053,0.07953227217574302,3.10577472285954,-0.5675675675675675
1919,52,services,divorced,primary,no,130.0,yes,no,unknown,29,may,103.0,2.0,-1.0,0,unknown,no,8,0,1,0,1,2,2,5,0,0,5.634146341463415,-0.38571009710742377,13.933333333333334,-0.5867439856826459,-0.256852727306092,-0.4187180770561017,-1.0
1920,26,student,single,secondary,no,0.0,no,no,cellular,2,feb,1223.0,2.0,-1.0,0,unknown,yes,9,2,2,0,0,0,2,2,0,1,0.5609756097560981,-0.4274366765482377,-0.46666666666666656,3.5534584289178817,-0.256852727306092,-0.4187180770561017,-1.0
1921,45,management,married,tertiary,no,81.0,no,yes,cellular,30,jul,61.0,3.0,-1.0,0,unknown,no,5,1,3,0,0,0,2,7,1,0,4.26829268292683,-0.40143780781973054,14.466666666666667,-0.7420015762301656,0.07953227217574302,-0.4187180770561017,-1.0
1922,56,bluecollar,married,secondary,no,3460.0,yes,no,cellular,3,jul,897.0,3.0,-1.0,0,unknown,no,2,1,2,0,1,0,2,7,0,0,6.414634146341465,0.6831322839534256,0.06666666666666687,2.348363797525228,0.07953227217574302,-0.4187180770561017,-1.0
1923,53,technician,married,primary,no,0.0,no,no,cellular,21,jul,96.0,1.0,-1.0,0,unknown,no,10,1,1,0,0,0,2,7,0,0,5.829268292682928,-0.4274366765482377,9.666666666666666,-0.6126202507738991,-0.5932377267879271,-0.4187180770561017,-1.0
1924,48,bluecollar,married,secondary,no,1738.0,yes,no,cellular,15,apr,349.0,1.0,-1.0,0,unknown,no,2,1,2,0,1,0,2,4,0,0,4.8536585365853675,0.130415593206644,6.466666666666667,0.32262190180997,-0.5932377267879271,-0.4187180770561017,-1.0
1925,31,services,married,secondary,no,490.0,yes,no,cellular,21,nov,394.0,5.0,179.0,2,unknown,no,8,1,2,0,1,0,2,11,0,0,1.536585365853659,-0.2701595694251698,9.666666666666666,0.4889693202537412,0.7523022711394131,1.378473718934877,-0.1351351351351351
1926,47,admin,married,secondary,no,1210.0,no,no,cellular,27,jul,493.0,4.0,-1.0,0,unknown,no,1,1,2,0,0,0,2,7,0,0,4.658536585365855,-0.03905851406066184,12.866666666666667,0.8549336408300379,0.415917271657578,-0.4187180770561017,-1.0
1927,35,admin,single,secondary,no,0.0,no,yes,cellular,21,jul,84.0,1.0,-1.0,0,unknown,no,1,2,2,0,0,0,2,7,1,0,2.3170731707317076,-0.4274366765482377,9.666666666666666,-0.6569795623589048,-0.5932377267879271,-0.4187180770561017,-1.0
1928,53,bluecollar,single,secondary,no,1004.0,no,no,cellular,13,may,393.0,1.0,84.0,1,unknown,yes,2,2,2,0,0,0,2,5,0,1,5.829268292682928,-0.10517909378995162,5.4,0.48527271095499075,-0.5932377267879271,0.4299558266063049,-0.5675675675675675
1929,49,management,divorced,secondary,no,1598.0,yes,no,cellular,12,may,76.0,2.0,348.0,1,failure,no,5,0,2,0,1,0,0,5,0,0,5.048780487804878,0.08547927688576745,4.866666666666667,-0.6865524367489085,-0.256852727306092,3.0658371273930736,-0.5675675675675675
1930,49,bluecollar,married,primary,no,0.0,no,no,cellular,7,jul,51.0,1.0,-1.0,0,unknown,no,2,1,1,0,0,0,2,7,0,0,5.048780487804878,-0.4274366765482377,2.2,-0.7789676692176704,-0.5932377267879271,-0.4187180770561017,-1.0
1931,35,management,married,tertiary,no,1432.0,yes,no,cellular,5,may,54.0,3.0,-1.0,0,unknown,no,5,1,3,0,1,0,2,5,0,0,2.3170731707317076,0.032197644676728115,1.1333333333333333,-0.7678778413214189,0.07953227217574302,-0.4187180770561017,-1.0
1932,35,bluecollar,single,primary,no,293.0,yes,no,unknown,30,may,521.0,2.0,-1.0,0,unknown,no,2,2,1,0,1,2,2,5,0,0,2.3170731707317076,-0.3333913859624032,14.466666666666667,0.958438701195051,-0.256852727306092,-0.4187180770561017,-1.0
1933,52,admin,single,secondary,no,0.0,yes,yes,cellular,1,jun,1144.0,2.0,-1.0,0,unknown,yes,1,2,2,0,1,0,2,6,1,1,5.634146341463415,-0.4274366765482377,-0.9999999999999999,3.2614262943165944,-0.256852727306092,-0.4187180770561017,-1.0
1934,35,selfemployed,single,secondary,no,1732.0,no,no,telephone,21,nov,1441.0,3.0,-1.0,0,unknown,no,7,2,2,0,0,1,2,11,0,0,2.3170731707317076,0.12848975107860644,9.666666666666666,4.3593192560454845,0.07953227217574302,-0.4187180770561017,-1.0
1935,44,admin,married,secondary,no,429.0,yes,no,cellular,28,jan,99.0,1.0,246.0,4,failure,no,1,1,2,0,1,0,0,1,0,0,4.073170731707318,-0.28973896439355173,13.4,-0.6015304228776477,-0.5932377267879271,2.0474284429981857,0.7297297297297298
1936,46,admin,married,secondary,no,31.0,yes,yes,telephone,28,jul,302.0,2.0,-1.0,0,unknown,no,1,1,2,0,1,1,2,7,1,0,4.463414634146343,-0.41748649222004364,13.4,0.14888126476869787,-0.256852727306092,-0.4187180770561017,-1.0
1937,58,retired,married,primary,no,193.0,yes,yes,unknown,13,may,788.0,3.0,-1.0,0,unknown,no,6,1,1,0,1,2,2,5,1,0,6.804878048780489,-0.36548875476302933,5.4,1.9454333839614268,0.07953227217574302,-0.4187180770561017,-1.0
1938,49,bluecollar,married,primary,no,2356.0,no,yes,telephone,14,jul,236.0,2.0,-1.0,0,unknown,no,2,1,1,0,0,1,2,7,1,0,5.048780487804878,0.32877733239451334,5.933333333333334,-0.09509494894883319,-0.256852727306092,-0.4187180770561017,-1.0
1939,35,management,single,secondary,no,1031.0,yes,no,cellular,22,jul,254.0,1.0,-1.0,0,unknown,no,5,2,2,0,1,0,2,7,0,0,2.3170731707317076,-0.09651280421378257,10.2,-0.02855598157132472,-0.5932377267879271,-0.4187180770561017,-1.0
1940,33,bluecollar,single,primary,no,127.0,yes,no,unknown,29,may,1059.0,2.0,-1.0,0,unknown,yes,2,2,1,0,1,2,2,5,0,1,1.9268292682926838,-0.38667301817144256,13.933333333333334,2.9472145039228046,-0.256852727306092,-0.4187180770561017,-1.0
1941,51,entrepreneur,married,secondary,no,0.0,no,no,unknown,30,may,510.0,3.0,-1.0,0,unknown,no,3,1,2,0,0,2,2,5,0,0,5.439024390243903,-0.4274366765482377,14.466666666666667,0.9177759989087958,0.07953227217574302,-0.4187180770561017,-1.0
1942,60,bluecollar,married,secondary,no,3122.0,no,no,telephone,18,aug,51.0,12.0,-1.0,0,unknown,no,2,1,2,0,0,1,2,8,0,0,7.195121951219512,0.5746431774073093,8.066666666666666,-0.7789676692176704,3.106997267512258,-0.4187180770561017,-1.0
1943,43,technician,married,secondary,no,3288.0,yes,no,cellular,21,nov,775.0,3.0,-1.0,0,unknown,yes,10,1,2,0,1,0,2,11,0,1,3.8780487804878057,0.6279248096163487,9.666666666666666,1.8973774630776707,0.07953227217574302,-0.4187180770561017,-1.0
1944,36,admin,divorced,secondary,no,869.0,yes,no,cellular,14,may,102.0,1.0,350.0,1,failure,no,1,0,2,0,1,0,0,5,0,0,2.51219512195122,-0.14851054167079686,5.933333333333334,-0.5904405949813963,-0.5932377267879271,3.085805925126307,-0.5675675675675675
1945,40,services,married,secondary,no,278.0,yes,no,cellular,18,may,9.0,5.0,-1.0,0,unknown,no,8,1,2,0,1,0,2,5,0,0,3.2926829268292686,-0.3382059912824971,8.066666666666666,-0.9342252597651901,0.7523022711394131,-0.4187180770561017,-1.0
1946,43,selfemployed,divorced,secondary,no,347.0,no,no,cellular,19,nov,1468.0,3.0,-1.0,0,unknown,yes,7,0,2,0,0,0,2,11,0,1,3.8780487804878057,-0.31605880681006515,8.6,4.459127707111747,0.07953227217574302,-0.4187180770561017,-1.0
1947,34,management,married,secondary,no,0.0,no,no,cellular,2,feb,270.0,1.0,-1.0,0,unknown,no,5,1,2,0,0,0,2,2,0,0,2.121951219512196,-0.4274366765482377,-0.46666666666666656,0.030589767208682814,-0.5932377267879271,-0.4187180770561017,-1.0
1948,57,retired,married,primary,no,0.0,no,no,cellular,5,aug,262.41771019678,2.0,-1.0,0,unknown,no,6,1,1,0,0,0,2,8,0,0,6.609756097560977,-0.4274366765482377,1.1333333333333333,0.002561004216278805,-0.256852727306092,-0.4187180770561017,-1.0
1949,39,management,married,tertiary,no,246.0,no,no,cellular,11,aug,86.0,2.0,-1.0,0,unknown,no,5,1,3,0,0,0,2,8,0,0,3.097560975609757,-0.3484771492986975,4.333333333333333,-0.6495863437614038,-0.256852727306092,-0.4187180770561017,-1.0
1950,41,bluecollar,married,secondary,no,0.0,no,yes,cellular,29,jul,808.0,3.0,-1.0,0,unknown,yes,2,1,2,0,0,0,2,7,1,1,3.487804878048781,-0.4274366765482377,13.933333333333334,2.0193655699364363,0.07953227217574302,-0.4187180770561017,-1.0
1951,46,technician,married,secondary,no,0.0,no,no,unknown,6,jun,186.0,2.0,-1.0,0,unknown,no,10,1,2,0,0,2,2,6,0,0,4.463414634146343,-0.4274366765482377,1.666666666666667,-0.2799254138863567,-0.256852727306092,-0.4187180770561017,-1.0
1952,34,management,divorced,tertiary,no,221.0,no,no,cellular,8,aug,150.0,2.0,-1.0,0,unknown,no,5,0,3,0,0,0,2,8,0,0,2.121951219512196,-0.356501491498854,2.7333333333333334,-0.41300334864137367,-0.256852727306092,-0.4187180770561017,-1.0
1953,54,technician,married,secondary,no,0.0,no,yes,cellular,10,jul,2029.0,1.0,-1.0,0,unknown,yes,10,1,2,0,0,0,2,7,1,1,6.02439024390244,-0.4274366765482377,3.8,6.5329255237107615,-0.5932377267879271,-0.4187180770561017,-1.0
1954,32,technician,single,tertiary,no,127.0,no,no,cellular,5,aug,168.0,3.0,-1.0,0,unknown,no,10,2,3,0,0,0,2,8,0,0,1.7317073170731714,-0.38667301817144256,1.1333333333333333,-0.3464643812638652,0.07953227217574302,-0.4187180770561017,-1.0
1955,36,technician,single,secondary,no,1855.0,yes,no,cellular,4,feb,75.0,1.0,273.0,1,failure,no,10,2,2,0,1,0,0,2,0,0,2.51219512195122,0.16796951470337654,0.6000000000000001,-0.690249046047659,-0.5932377267879271,2.317007212396833,-0.5675675675675675
1956,79,retired,married,primary,no,8556.0,no,no,telephone,18,jan,326.0,2.0,272.0,2,success,yes,6,1,1,0,0,1,1,1,0,1,10.902439024390246,2.318814198033332,8.066666666666666,0.23759988793870918,-0.256852727306092,2.307022813530216,-0.1351351351351351
1957,48,management,divorced,tertiary,no,757.0,yes,no,cellular,17,nov,90.0,1.0,-1.0,0,unknown,no,5,0,3,0,1,0,2,11,0,0,4.8536585365853675,-0.1844595947274981,7.533333333333333,-0.634799906566402,-0.5932377267879271,-0.4187180770561017,-1.0
1958,37,services,married,secondary,no,4017.0,no,no,cellular,30,apr,665.0,2.0,196.0,1,success,yes,8,1,2,0,0,0,1,4,0,1,2.7073170731707323,0.861914628172913,14.466666666666667,1.4907504402151188,-0.256852727306092,1.5482084996673584,-0.5675675675675675
1960,39,management,single,secondary,no,1103.0,no,no,unknown,17,jun,24.0,1.0,-1.0,0,unknown,no,5,2,2,0,0,2,2,6,0,0,3.097560975609757,-0.07340269867733178,7.533333333333333,-0.878776120283933,-0.5932377267879271,-0.4187180770561017,-1.0
